timestamp,equipment_id,operator_id,latitude,longitude,speed_mph,engine_load_pct,engine_rpm,fuel_rate_gph,co2_rate_lbs_per_hour,fuel_cost_per_hour,operation_type,operation_name,implement_width_ft,hydraulic_pressure_psi,coolant_temp_f,soil_type,terrain_type,field_acres,pass_number,acres_per_hour,fuel_per_acre,weather_factor
2025-08-10T09:35:09.394609,JD8370R_001,OP_001,41.58424,-93.624935,5.7,66.1,1862,22.46,503.1,86.47,planter,Spring Planting,24,2465,191,sand,hilly,160,0,0.03,861.29,1.04
2025-08-10T09:35:11.702302,JD8370R_001,OP_001,41.584245,-93.624752,6.7,76.3,1934,26.16,585.98,100.72,planter,Spring Planting,24,1921,193,sand,hilly,160,0,0.03,863.93,1.04
2025-08-10T09:35:14.009994,JD8370R_001,OP_001,41.584242,-93.62456,6.7,72.3,1905,24.61,551.26,94.75,planter,Spring Planting,24,2394,198,sand,hilly,160,0,0.03,804.86,1.04
2025-08-10T09:35:16.317686,JD8370R_001,OP_001,41.584254,-93.6244,7.9,91.7,2041,33.06,740.54,127.28,planter,Spring Planting,24,2280,191,sand,hilly,160,0,0.04,916.64,1.04
2025-08-10T09:35:18.625379,JD8370R_001,OP_001,41.584224,-93.624226,6.1,67.8,1874,22.96,514.3,88.4,planter,Spring Planting,24,2325,189,sand,hilly,160,0,0.03,824.77,1.04
2025-08-10T09:35:20.933071,JD8370R_001,OP_001,41.584265,-93.624074,7.0,84.8,1993,29.72,665.73,114.42,planter,Spring Planting,24,2542,185,sand,hilly,160,0,0.03,928.63,1.04
2025-08-10T09:35:23.240763,JD8370R_001,OP_001,41.584272,-93.623917,6.0,63.2,1842,21.31,477.34,82.04,planter,Spring Planting,24,2148,191,sand,hilly,160,0,0.03,787.34,1.04
2025-08-10T09:35:25.548455,JD8370R_001,OP_001,41.584232,-93.623678,4.6,64.1,1848,22.12,495.49,85.16,planter,Spring Planting,24,1956,192,sand,hilly,160,0,0.02,1050.57,1.04
2025-08-10T09:35:27.856148,JD8370R_001,OP_001,41.584254,-93.623488,4.7,81.6,1971,29.06,650.94,111.88,planter,Spring Planting,24,2374,205,sand,hilly,160,0,0.02,1368.28,1.04
2025-08-10T09:35:30.163840,JD8370R_001,OP_001,41.584243,-93.623371,4.6,62.9,1840,21.67,485.41,83.43,planter,Spring Planting,24,2012,194,sand,hilly,160,0,0.02,1037.18,1.04
2025-08-10T09:35:32.471532,JD8370R_001,OP_001,41.584257,-93.623199,7.3,88.6,2020,31.41,703.58,120.93,planter,Spring Planting,24,2652,199,sand,hilly,160,0,0.03,949.22,1.04
2025-08-10T09:35:34.779225,JD8370R_001,OP_001,41.584222,-93.623021,6.0,82.2,1975,28.67,642.21,110.38,planter,Spring Planting,24,1849,185,sand,hilly,160,0,0.03,1054.4,1.04
2025-08-10T09:35:37.086917,JD8370R_001,OP_001,41.584236,-93.62285,4.6,66.6,1866,23.09,517.22,88.9,planter,Spring Planting,24,2497,198,sand,hilly,160,0,0.02,1096.38,1.04
2025-08-10T09:35:39.394609,JD8370R_001,OP_001,41.58423,-93.622656,6.0,68.3,1878,23.19,519.46,89.28,planter,Spring Planting,24,2497,202,sand,hilly,160,0,0.03,848.25,1.04
2025-08-10T09:35:41.702302,JD8370R_001,OP_001,41.584212,-93.622492,4.7,91.5,2040,33.18,743.23,127.74,planter,Spring Planting,24,2192,186,sand,hilly,160,0,0.02,1546.58,1.04
2025-08-10T09:35:44.009994,JD8370R_001,OP_001,41.584244,-93.622332,5.4,75.5,1928,26.25,588.0,101.06,planter,Spring Planting,24,1886,193,sand,hilly,160,0,0.02,1062.58,1.04
2025-08-10T09:35:46.317686,JD8370R_001,OP_001,41.584229,-93.622174,7.2,77.8,1944,26.96,603.9,103.8,planter,Spring Planting,24,2107,200,sand,hilly,160,0,0.03,827.89,1.04
2025-08-10T09:35:48.625379,JD8370R_001,OP_001,41.584234,-93.621962,5.4,61.7,1832,20.96,469.5,80.7,planter,Spring Planting,24,2029,201,sand,hilly,160,0,0.02,859.54,1.04
2025-08-10T09:35:50.933071,JD8370R_001,OP_001,41.584246,-93.621772,4.9,61.5,1830,21.05,471.52,81.04,planter,Spring Planting,24,1916,193,sand,hilly,160,0,0.02,948.26,1.04
2025-08-10T09:35:53.240763,JD8370R_001,OP_001,41.584289,-93.621647,5.6,88.3,2017,31.36,702.46,120.74,planter,Spring Planting,24,2764,186,sand,hilly,160,0,0.03,1238.21,1.04
2025-08-10T09:35:55.548455,JD8370R_001,OP_001,41.584262,-93.621479,7.7,84.3,1990,29.86,668.86,114.96,planter,Spring Planting,24,2121,197,sand,hilly,160,0,0.03,853.53,1.04
2025-08-10T09:35:57.856148,JD8370R_001,OP_001,41.584241,-93.621284,7.3,86.6,2005,30.58,684.99,117.73,planter,Spring Planting,24,1922,186,sand,hilly,160,0,0.03,921.83,1.04
2025-08-10T09:36:00.163840,JD8370R_001,OP_001,41.584233,-93.621088,7.2,82.6,1978,28.92,647.81,111.34,planter,Spring Planting,24,2672,186,sand,hilly,160,0,0.03,881.76,1.04
2025-08-10T09:36:02.471532,JD8370R_001,OP_001,41.58424,-93.620881,6.6,77.5,1942,26.57,595.17,102.29,planter,Spring Planting,24,1868,198,sand,hilly,160,0,0.03,886.71,1.04
2025-08-10T09:36:04.779225,JD8370R_001,OP_001,41.584215,-93.620767,5.7,83.1,1981,29.14,652.74,112.19,planter,Spring Planting,24,2667,188,sand,hilly,160,0,0.03,1121.82,1.04
2025-08-10T09:36:07.086917,JD8370R_001,OP_001,41.584228,-93.620571,6.3,84.0,1987,29.22,654.53,112.5,planter,Spring Planting,24,2502,200,sand,hilly,160,0,0.03,1025.48,1.04
2025-08-10T09:36:09.394609,JD8370R_001,OP_001,41.584235,-93.6204,6.4,66.5,1865,22.35,500.64,86.05,planter,Spring Planting,24,2152,196,sand,hilly,160,0,0.03,762.49,1.04
2025-08-10T09:36:11.702302,JD8370R_001,OP_001,41.584215,-93.620228,5.4,71.7,1902,24.77,554.85,95.36,planter,Spring Planting,24,2145,203,sand,hilly,160,0,0.02,1009.05,1.04
2025-08-10T09:36:14.009994,JD8370R_001,OP_001,41.584234,-93.620052,6.7,88.4,2018,30.99,694.18,119.31,planter,Spring Planting,24,1884,187,sand,hilly,160,0,0.03,1024.62,1.04
2025-08-10T09:36:16.317686,JD8370R_001,OP_001,41.584233,-93.619855,6.5,82.8,1979,28.63,641.31,110.23,planter,Spring Planting,24,2513,186,sand,hilly,160,0,0.03,963.79,1.04
2025-08-10T09:36:18.625379,JD8370R_001,OP_001,41.584231,-93.619696,6.8,68.0,1876,23.04,516.1,88.7,planter,Spring Planting,24,2160,194,sand,hilly,160,0,0.03,740.06,1.04
2025-08-10T09:36:20.933071,JD8370R_001,OP_001,41.584226,-93.619554,5.9,89.4,2025,31.64,708.74,121.81,planter,Spring Planting,24,2163,201,sand,hilly,160,0,0.03,1178.05,1.04
2025-08-10T09:36:23.240763,JD8370R_001,OP_001,41.584253,-93.619351,4.8,74.2,1919,26.0,582.4,100.1,planter,Spring Planting,24,2733,188,sand,hilly,160,0,0.02,1191.24,1.04
2025-08-10T09:36:25.548455,JD8370R_001,OP_001,41.584253,-93.619201,7.5,75.6,1929,26.23,587.55,100.99,planter,Spring Planting,24,1839,190,sand,hilly,160,0,0.03,771.64,1.04
2025-08-10T09:36:27.856148,JD8370R_001,OP_001,41.5842,-93.619021,5.1,82.3,1976,29.14,652.74,112.19,planter,Spring Planting,24,1878,195,sand,hilly,160,0,0.02,1253.15,1.04
2025-08-10T09:36:30.163840,JD8370R_001,OP_001,41.584248,-93.618841,5.1,65.9,1861,22.63,506.91,87.13,planter,Spring Planting,24,2600,203,sand,hilly,160,0,0.02,976.32,1.04
2025-08-10T09:36:32.471532,JD8370R_001,OP_001,41.584227,-93.618668,4.2,61.1,1827,21.13,473.31,81.35,planter,Spring Planting,24,2092,204,sand,hilly,160,0,0.02,1114.33,1.04
2025-08-10T09:36:34.779225,JD8370R_001,OP_001,41.584223,-93.618521,5.4,82.8,1979,29.24,654.98,112.57,planter,Spring Planting,24,2158,197,sand,hilly,160,0,0.02,1202.35,1.04
2025-08-10T09:36:37.086917,JD8370R_001,OP_001,41.584243,-93.618343,4.6,86.2,2003,31.04,695.3,119.5,planter,Spring Planting,24,1840,190,sand,hilly,160,0,0.02,1488.85,1.04
2025-08-10T09:36:39.394609,JD8370R_001,OP_001,41.5842,-93.618144,4.6,73.4,1913,25.79,577.7,99.29,planter,Spring Planting,24,2435,187,sand,hilly,160,0,0.02,1238.89,1.04
2025-08-10T09:36:41.702302,JD8370R_001,OP_001,41.58428,-93.618111,4.1,62.4,1836,21.63,484.51,83.28,planter,Spring Planting,24,2084,197,sand,hilly,160,1,0.02,1154.32,1.04
2025-08-10T09:36:44.009994,JD8370R_001,OP_001,41.584252,-93.618323,3.4,59.8,1818,20.87,467.49,80.35,planter,Spring Planting,24,2035,205,sand,hilly,160,1,0.02,1331.84,1.04
2025-08-10T09:36:46.317686,JD8370R_001,OP_001,41.584279,-93.618494,3.5,64.4,1850,22.66,507.58,87.24,planter,Spring Planting,24,2153,200,sand,hilly,160,1,0.02,1436.98,1.04
2025-08-10T09:36:48.625379,JD8370R_001,OP_001,41.584286,-93.618657,4.6,79.2,1954,28.09,629.22,108.15,planter,Spring Planting,24,2415,189,sand,hilly,160,1,0.02,1329.0,1.04
2025-08-10T09:36:50.933071,JD8370R_001,OP_001,41.584323,-93.618849,3.5,81.4,1969,29.54,661.7,113.73,planter,Spring Planting,24,2264,196,sand,hilly,160,1,0.02,1833.63,1.04
2025-08-10T09:36:53.240763,JD8370R_001,OP_001,41.584273,-93.61904,7.9,73.8,1916,25.69,575.46,98.91,planter,Spring Planting,24,2033,188,sand,hilly,160,1,0.04,717.27,1.04
2025-08-10T09:36:55.548455,JD8370R_001,OP_001,41.584272,-93.619172,7.1,88.3,2018,31.21,699.1,120.16,planter,Spring Planting,24,2219,189,sand,hilly,160,1,0.03,961.15,1.04
2025-08-10T09:36:57.856148,JD8370R_001,OP_001,41.584294,-93.619369,5.4,87.3,2010,31.04,695.3,119.5,planter,Spring Planting,24,2686,189,sand,hilly,160,1,0.02,1269.92,1.04
2025-08-10T09:37:00.163840,JD8370R_001,OP_001,41.58429,-93.619541,5.5,89.7,2028,32.02,717.25,123.28,planter,Spring Planting,24,2261,185,sand,hilly,160,1,0.02,1291.18,1.04
2025-08-10T09:37:02.471532,JD8370R_001,OP_001,41.58432,-93.619698,6.2,64.2,1849,21.59,483.62,83.12,planter,Spring Planting,24,1890,204,sand,hilly,160,1,0.03,762.06,1.04
2025-08-10T09:37:04.779225,JD8370R_001,OP_001,41.584269,-93.61986,5.4,67.7,1874,23.21,519.9,89.36,planter,Spring Planting,24,2501,196,sand,hilly,160,1,0.02,943.11,1.04
2025-08-10T09:37:07.086917,JD8370R_001,OP_001,41.584278,-93.620033,4.7,63.4,1843,21.83,488.99,84.05,planter,Spring Planting,24,2462,192,sand,hilly,160,1,0.02,1030.18,1.04
2025-08-10T09:37:09.394609,JD8370R_001,OP_001,41.584294,-93.620248,5.2,79.7,1957,28.01,627.42,107.84,planter,Spring Planting,24,2172,187,sand,hilly,160,1,0.02,1182.47,1.04
2025-08-10T09:37:11.702302,JD8370R_001,OP_001,41.584275,-93.620372,6.8,89.0,2023,31.33,701.79,120.62,planter,Spring Planting,24,2114,202,sand,hilly,160,1,0.03,1012.73,1.04
2025-08-10T09:37:14.009994,JD8370R_001,OP_001,41.584256,-93.620593,7.1,78.8,1951,27.33,612.19,105.22,planter,Spring Planting,24,1999,190,sand,hilly,160,1,0.03,846.2,1.04
2025-08-10T09:37:16.317686,JD8370R_001,OP_001,41.584292,-93.620759,6.7,66.2,1863,22.27,498.85,85.74,planter,Spring Planting,24,2464,205,sand,hilly,160,1,0.03,736.29,1.04
2025-08-10T09:37:18.625379,JD8370R_001,OP_001,41.584238,-93.620889,5.7,89.9,2029,31.98,716.35,123.12,planter,Spring Planting,24,2162,199,sand,hilly,160,1,0.03,1239.63,1.04
2025-08-10T09:37:20.933071,JD8370R_001,OP_001,41.584266,-93.621099,5.0,69.9,1889,24.21,542.3,93.21,planter,Spring Planting,24,2239,194,sand,hilly,160,1,0.02,1056.6,1.04
2025-08-10T09:37:23.240763,JD8370R_001,OP_001,41.584279,-93.621269,5.0,86.9,2008,31.09,696.42,119.7,planter,Spring Planting,24,2513,185,sand,hilly,160,1,0.02,1357.62,1.04
2025-08-10T09:37:25.548455,JD8370R_001,OP_001,41.584269,-93.621437,7.8,69.3,1885,23.91,535.58,92.05,planter,Spring Planting,24,2712,197,sand,hilly,160,1,0.04,677.97,1.04
2025-08-10T09:37:27.856148,JD8370R_001,OP_001,41.58426,-93.6216,7.1,83.4,1984,29.2,654.08,112.42,planter,Spring Planting,24,2544,185,sand,hilly,160,1,0.03,902.81,1.04
2025-08-10T09:37:30.163840,JD8370R_001,OP_001,41.584257,-93.621781,7.2,60.8,1825,20.46,458.3,78.77,planter,Spring Planting,24,2236,202,sand,hilly,160,1,0.03,628.3,1.04
2025-08-10T09:37:32.471532,JD8370R_001,OP_001,41.584311,-93.621996,4.5,82.0,1973,29.29,656.1,112.77,planter,Spring Planting,24,2016,189,sand,hilly,160,1,0.02,1424.2,1.04
2025-08-10T09:37:34.779225,JD8370R_001,OP_001,41.584261,-93.622123,7.2,80.1,1960,27.87,624.29,107.3,planter,Spring Planting,24,1865,200,sand,hilly,160,1,0.03,855.38,1.04
2025-08-10T09:37:37.086917,JD8370R_001,OP_001,41.584247,-93.622318,4.6,78.8,1951,27.95,626.08,107.61,planter,Spring Planting,24,1914,190,sand,hilly,160,1,0.02,1341.86,1.04
2025-08-10T09:37:39.394609,JD8370R_001,OP_001,41.584285,-93.622482,5.7,73.4,1913,25.31,566.94,97.44,planter,Spring Planting,24,2005,187,sand,hilly,160,1,0.03,978.89,1.04
2025-08-10T09:37:41.702302,JD8370R_001,OP_001,41.584252,-93.622689,6.9,71.8,1902,24.52,549.25,94.4,planter,Spring Planting,24,2078,186,sand,hilly,160,1,0.03,778.71,1.04
2025-08-10T09:37:44.009994,JD8370R_001,OP_001,41.584288,-93.622879,6.8,61.9,1833,20.74,464.58,79.85,planter,Spring Planting,24,2199,195,sand,hilly,160,1,0.03,667.74,1.04
2025-08-10T09:37:46.317686,JD8370R_001,OP_001,41.584276,-93.623006,6.6,81.5,1970,28.16,630.78,108.42,planter,Spring Planting,24,2343,197,sand,hilly,160,1,0.03,939.15,1.04
2025-08-10T09:37:48.625379,JD8370R_001,OP_001,41.58427,-93.623185,7.7,78.8,1951,27.63,618.91,106.38,planter,Spring Planting,24,1915,205,sand,hilly,160,1,0.03,790.33,1.04
2025-08-10T09:37:50.933071,JD8370R_001,OP_001,41.584243,-93.623366,7.8,84.5,1991,29.99,671.78,115.46,planter,Spring Planting,24,2664,202,sand,hilly,160,1,0.04,849.36,1.04
2025-08-10T09:37:53.240763,JD8370R_001,OP_001,41.584254,-93.623549,7.2,64.6,1851,21.86,489.66,84.16,planter,Spring Planting,24,2059,187,sand,hilly,160,1,0.03,667.08,1.04
2025-08-10T09:37:55.548455,JD8370R_001,OP_001,41.584263,-93.623676,5.1,87.4,2011,31.23,699.55,120.24,planter,Spring Planting,24,1946,202,sand,hilly,160,1,0.02,1335.39,1.04
2025-08-10T09:37:57.856148,JD8370R_001,OP_001,41.584245,-93.623858,7.2,91.6,2041,32.59,730.02,125.47,planter,Spring Planting,24,2780,185,sand,hilly,160,1,0.03,998.06,1.04
2025-08-10T09:38:00.163840,JD8370R_001,OP_001,41.58427,-93.624036,5.7,72.7,1908,25.03,560.67,96.37,planter,Spring Planting,24,2763,186,sand,hilly,160,1,0.03,973.08,1.04
2025-08-10T09:38:02.471532,JD8370R_001,OP_001,41.584284,-93.624218,4.9,76.7,1937,27.0,604.8,103.95,planter,Spring Planting,24,2337,202,sand,hilly,160,1,0.02,1222.45,1.04
2025-08-10T09:38:04.779225,JD8370R_001,OP_001,41.584269,-93.624414,4.9,65.6,1859,22.59,506.02,86.97,planter,Spring Planting,24,2164,200,sand,hilly,160,1,0.02,1004.11,1.04
2025-08-10T09:38:07.086917,JD8370R_001,OP_001,41.584278,-93.624543,6.5,81.1,1967,27.96,626.3,107.65,planter,Spring Planting,24,2020,192,sand,hilly,160,1,0.03,948.31,1.04
2025-08-10T09:38:09.394609,JD8370R_001,OP_001,41.584275,-93.624727,5.2,63.2,1842,21.53,482.27,82.89,planter,Spring Planting,24,2036,191,sand,hilly,160,1,0.02,903.08,1.04
2025-08-10T09:38:11.702302,JD8370R_001,OP_001,41.584293,-93.624907,7.7,72.3,1906,25.05,561.12,96.44,planter,Spring Planting,24,1867,185,sand,hilly,160,1,0.04,713.54,1.04
2025-08-10T09:38:14.009994,JD8370R_001,OP_001,41.584263,-93.62506,7.5,75.0,1925,26.02,582.85,100.18,planter,Spring Planting,24,2024,185,sand,hilly,160,1,0.03,765.14,1.04
2025-08-10T09:38:16.317686,JD8370R_001,OP_001,41.584281,-93.625257,6.8,76.8,1937,26.41,591.58,101.68,planter,Spring Planting,24,1879,189,sand,hilly,160,1,0.03,856.17,1.04
2025-08-10T09:38:18.625379,JD8370R_001,OP_001,41.584228,-93.62544,6.8,81.7,1971,28.36,635.26,109.19,planter,Spring Planting,24,2161,199,sand,hilly,160,1,0.03,911.59,1.04
2025-08-10T09:38:20.933071,JD8370R_001,OP_001,41.584249,-93.625613,7.5,66.9,1868,22.85,511.84,87.97,planter,Spring Planting,24,2143,197,sand,hilly,160,1,0.03,673.24,1.04
2025-08-10T09:38:23.240763,JD8370R_001,OP_001,41.584289,-93.625748,7.2,61.5,1830,20.7,463.68,79.69,planter,Spring Planting,24,2331,204,sand,hilly,160,1,0.03,633.9,1.04
2025-08-10T09:38:25.548455,JD8370R_001,OP_001,41.584272,-93.625957,6.6,66.5,1865,22.34,500.42,86.01,planter,Spring Planting,24,2012,203,sand,hilly,160,1,0.03,748.76,1.04
2025-08-10T09:38:27.856148,JD8370R_001,OP_001,41.584261,-93.626138,4.9,78.8,1951,27.84,623.62,107.18,planter,Spring Planting,24,2129,199,sand,hilly,160,1,0.02,1261.78,1.04
2025-08-10T09:38:30.163840,JD8370R_001,OP_001,41.584254,-93.626275,5.9,76.2,1933,26.31,589.34,101.29,planter,Spring Planting,24,2246,202,sand,hilly,160,1,0.03,977.26,1.04
2025-08-10T09:38:32.471532,JD8370R_001,OP_001,41.584246,-93.626485,5.1,89.8,2028,32.24,722.18,124.12,planter,Spring Planting,24,2294,205,sand,hilly,160,1,0.02,1380.97,1.04
2025-08-10T09:38:34.779225,JD8370R_001,OP_001,41.584272,-93.626646,5.3,61.2,1828,20.77,465.25,79.96,planter,Spring Planting,24,2013,196,sand,hilly,160,1,0.02,857.32,1.04
2025-08-10T09:38:37.086917,JD8370R_001,OP_001,41.584253,-93.626824,5.6,79.5,1956,27.79,622.5,106.99,planter,Spring Planting,24,2648,194,sand,hilly,160,1,0.03,1100.47,1.04
2025-08-10T09:38:39.394609,JD8370R_001,OP_001,41.584257,-93.627014,4.9,82.5,1977,29.34,657.22,112.96,planter,Spring Planting,24,2458,201,sand,hilly,160,1,0.02,1316.43,1.04
