timestamp,equipment_id,operator_id,latitude,longitude,speed_mph,engine_load_pct,engine_rpm,fuel_rate_gph,co2_rate_lbs_per_hour,fuel_cost_per_hour,operation_type,operation_name,implement_width_ft,hydraulic_pressure_psi,coolant_temp_f,soil_type,terrain_type,field_acres,pass_number,acres_per_hour,fuel_per_acre,weather_factor
2025-08-10T09:36:15.877975,JD8370R_001,OP_001,41.584244,-93.622287,6.8,81.0,1967,24.53,549.47,94.44,cultivator,Field Cultivation,30,2355,189,loam,flat,160,0,0.04,636.66,1.09
2025-08-10T09:36:18.757975,JD8370R_001,OP_001,41.584229,-93.622158,6.1,55.5,1788,16.28,364.67,62.68,cultivator,Field Cultivation,30,2800,185,loam,flat,160,0,0.03,469.12,1.09
2025-08-10T09:36:21.637975,JD8370R_001,OP_001,41.584214,-93.621973,7.5,60.7,1824,18.05,404.32,69.49,cultivator,Field Cultivation,30,2233,204,loam,flat,160,0,0.04,422.37,1.09
2025-08-10T09:36:24.517975,JD8370R_001,OP_001,41.584269,-93.621805,10.3,69.6,1886,21.92,491.01,84.39,cultivator,Field Cultivation,30,1849,198,loam,flat,160,0,0.06,374.36,1.09
2025-08-10T09:36:27.397975,JD8370R_001,OP_001,41.58425,-93.621612,6.2,70.8,1895,21.11,472.86,81.27,cultivator,Field Cultivation,30,2514,185,loam,flat,160,0,0.04,599.85,1.09
2025-08-10T09:36:30.277975,JD8370R_001,OP_001,41.584206,-93.621464,9.9,80.2,1961,25.55,572.32,98.37,cultivator,Field Cultivation,30,1855,205,loam,flat,160,0,0.06,454.84,1.09
2025-08-10T09:36:33.157975,JD8370R_001,OP_001,41.584243,-93.621266,10.8,72.7,1908,23.21,519.9,89.36,cultivator,Field Cultivation,30,2567,192,loam,flat,160,0,0.06,378.57,1.09
2025-08-10T09:36:36.037975,JD8370R_001,OP_001,41.584255,-93.621147,11.7,72.0,1903,23.27,521.25,89.59,cultivator,Field Cultivation,30,1988,188,loam,flat,160,0,0.07,350.29,1.09
2025-08-10T09:36:38.917975,JD8370R_001,OP_001,41.584241,-93.620913,12.0,65.0,1854,20.87,467.49,80.35,cultivator,Field Cultivation,30,2425,190,loam,flat,160,0,0.07,306.38,1.09
2025-08-10T09:36:41.797975,JD8370R_001,OP_001,41.584235,-93.620741,8.9,60.6,1824,18.45,413.28,71.03,cultivator,Field Cultivation,30,2532,200,loam,flat,160,0,0.05,364.82,1.09
2025-08-10T09:36:44.677975,JD8370R_001,OP_001,41.584246,-93.620588,8.0,80.6,1964,24.93,558.43,95.98,cultivator,Field Cultivation,30,2501,197,loam,flat,160,0,0.05,545.18,1.09
2025-08-10T09:36:47.557975,JD8370R_001,OP_001,41.584237,-93.620388,10.2,83.7,1985,26.96,603.9,103.8,cultivator,Field Cultivation,30,2211,199,loam,flat,160,0,0.06,463.91,1.09
2025-08-10T09:36:50.437975,JD8370R_001,OP_001,41.584254,-93.620214,6.2,84.1,1988,25.59,573.22,98.52,cultivator,Field Cultivation,30,2307,198,loam,flat,160,0,0.04,726.33,1.09
2025-08-10T09:36:53.317975,JD8370R_001,OP_001,41.584227,-93.62007,10.7,72.8,1909,23.19,519.46,89.28,cultivator,Field Cultivation,30,1928,187,loam,flat,160,0,0.06,383.02,1.09
2025-08-10T09:36:56.197975,JD8370R_001,OP_001,41.584238,-93.619842,9.3,60.5,1823,18.54,415.3,71.38,cultivator,Field Cultivation,30,2154,189,loam,flat,160,0,0.05,349.32,1.09
2025-08-10T09:36:59.077975,JD8370R_001,OP_001,41.584213,-93.619691,7.1,78.1,1946,23.63,529.31,90.98,cultivator,Field Cultivation,30,2636,205,loam,flat,160,0,0.04,589.9,1.09
2025-08-10T09:37:01.957975,JD8370R_001,OP_001,41.584237,-93.619549,11.3,72.2,1905,23.22,520.13,89.4,cultivator,Field Cultivation,30,2551,188,loam,flat,160,0,0.06,361.75,1.09
2025-08-10T09:37:04.837975,JD8370R_001,OP_001,41.584229,-93.619348,10.1,74.2,1919,23.51,526.62,90.51,cultivator,Field Cultivation,30,2052,193,loam,flat,160,0,0.06,407.93,1.09
2025-08-10T09:37:07.717975,JD8370R_001,OP_001,41.58425,-93.61918,10.0,67.6,1873,21.14,473.54,81.39,cultivator,Field Cultivation,30,1900,190,loam,flat,160,0,0.06,372.28,1.09
2025-08-10T09:37:10.597975,JD8370R_001,OP_001,41.584243,-93.619005,6.7,71.8,1902,21.4,479.36,82.39,cultivator,Field Cultivation,30,2323,190,loam,flat,160,0,0.04,565.57,1.09
2025-08-10T09:37:13.477975,JD8370R_001,OP_001,41.584215,-93.618831,8.7,82.1,1974,25.73,576.35,99.06,cultivator,Field Cultivation,30,2256,194,loam,flat,160,0,0.05,517.64,1.09
2025-08-10T09:37:16.357975,JD8370R_001,OP_001,41.584228,-93.618647,5.9,74.3,1919,22.38,501.31,86.16,cultivator,Field Cultivation,30,2029,189,loam,flat,160,0,0.03,668.28,1.09
2025-08-10T09:37:19.237975,JD8370R_001,OP_001,41.584242,-93.618478,4.9,84.9,1994,26.48,593.15,101.95,cultivator,Field Cultivation,30,2562,188,loam,flat,160,0,0.03,957.43,1.09
2025-08-10T09:37:22.117975,JD8370R_001,OP_001,41.584225,-93.618273,4.4,60.0,1819,18.13,406.11,69.8,cultivator,Field Cultivation,30,2448,201,loam,flat,160,0,0.03,720.1,1.09
2025-08-10T09:37:24.997975,JD8370R_001,OP_001,41.584244,-93.618165,6.1,70.5,1893,21.05,471.52,81.04,cultivator,Field Cultivation,30,2681,195,loam,flat,160,0,0.03,608.93,1.09
2025-08-10T09:37:27.877975,JD8370R_001,OP_001,41.584288,-93.618106,4.8,67.3,1871,20.45,458.08,78.73,cultivator,Field Cultivation,30,2631,195,loam,flat,160,1,0.03,753.54,1.09
2025-08-10T09:37:30.757975,JD8370R_001,OP_001,41.584287,-93.618311,4.9,76.0,1932,23.34,522.82,89.86,cultivator,Field Cultivation,30,2477,205,loam,flat,160,1,0.03,830.74,1.09
2025-08-10T09:37:33.637975,JD8370R_001,OP_001,41.584296,-93.618474,4.5,65.2,1856,19.81,443.74,76.27,cultivator,Field Cultivation,30,2033,188,loam,flat,160,1,0.03,768.73,1.09
2025-08-10T09:37:36.517975,JD8370R_001,OP_001,41.584236,-93.618673,8.3,72.5,1907,22.22,497.73,85.55,cultivator,Field Cultivation,30,2427,202,loam,flat,160,1,0.05,472.49,1.09
2025-08-10T09:37:39.397975,JD8370R_001,OP_001,41.584284,-93.618831,5.9,80.7,1965,24.56,550.14,94.56,cultivator,Field Cultivation,30,1805,197,loam,flat,160,1,0.03,731.06,1.09
2025-08-10T09:37:42.277975,JD8370R_001,OP_001,41.584317,-93.619022,7.4,66.5,1865,19.89,445.54,76.58,cultivator,Field Cultivation,30,2008,186,loam,flat,160,1,0.04,473.95,1.09
2025-08-10T09:37:45.157975,JD8370R_001,OP_001,41.584279,-93.619178,9.0,81.1,1967,25.5,571.2,98.17,cultivator,Field Cultivation,30,2193,204,loam,flat,160,1,0.05,499.6,1.09
2025-08-10T09:37:48.037975,JD8370R_001,OP_001,41.584312,-93.619385,11.5,83.6,1985,27.48,615.55,105.8,cultivator,Field Cultivation,30,2564,198,loam,flat,160,1,0.07,421.91,1.09
2025-08-10T09:37:50.917975,JD8370R_001,OP_001,41.584304,-93.619516,11.9,84.9,1994,28.18,631.23,108.49,cultivator,Field Cultivation,30,2025,193,loam,flat,160,1,0.07,415.66,1.09
2025-08-10T09:37:53.797975,JD8370R_001,OP_001,41.584279,-93.619722,11.3,80.6,1964,26.27,588.45,101.14,cultivator,Field Cultivation,30,1873,205,loam,flat,160,1,0.06,410.47,1.09
2025-08-10T09:37:56.677975,JD8370R_001,OP_001,41.58425,-93.619865,8.1,57.7,1804,17.3,387.52,66.61,cultivator,Field Cultivation,30,2142,193,loam,flat,160,1,0.05,375.17,1.09
2025-08-10T09:37:59.557975,JD8370R_001,OP_001,41.584278,-93.620048,10.5,74.6,1922,23.8,533.12,91.63,cultivator,Field Cultivation,30,2047,198,loam,flat,160,1,0.06,397.11,1.09
2025-08-10T09:38:02.437975,JD8370R_001,OP_001,41.584239,-93.620237,7.2,82.1,1975,25.11,562.46,96.67,cultivator,Field Cultivation,30,2038,192,loam,flat,160,1,0.04,611.23,1.09
2025-08-10T09:38:05.317975,JD8370R_001,OP_001,41.584281,-93.620418,6.5,81.5,1970,24.57,550.37,94.59,cultivator,Field Cultivation,30,2642,196,loam,flat,160,1,0.04,665.58,1.09
2025-08-10T09:38:08.197975,JD8370R_001,OP_001,41.584279,-93.620556,7.1,82.8,1979,25.26,565.82,97.25,cultivator,Field Cultivation,30,2430,198,loam,flat,160,1,0.04,627.44,1.09
2025-08-10T09:38:11.077975,JD8370R_001,OP_001,41.584308,-93.620806,7.2,67.7,1873,20.22,452.93,77.85,cultivator,Field Cultivation,30,1871,205,loam,flat,160,1,0.04,495.04,1.09
2025-08-10T09:38:13.957975,JD8370R_001,OP_001,41.584292,-93.620901,8.4,62.1,1834,18.78,420.67,72.3,cultivator,Field Cultivation,30,2300,200,loam,flat,160,1,0.05,395.2,1.09
2025-08-10T09:38:16.837975,JD8370R_001,OP_001,41.584269,-93.62113,12.0,74.8,1923,24.43,547.23,94.06,cultivator,Field Cultivation,30,2117,196,loam,flat,160,1,0.07,358.92,1.09
2025-08-10T09:38:19.717975,JD8370R_001,OP_001,41.584268,-93.62129,9.0,80.6,1964,25.34,567.62,97.56,cultivator,Field Cultivation,30,2538,199,loam,flat,160,1,0.05,494.29,1.09
2025-08-10T09:38:22.597975,JD8370R_001,OP_001,41.584261,-93.621439,10.0,80.7,1964,25.76,577.02,99.18,cultivator,Field Cultivation,30,1807,190,loam,flat,160,1,0.06,453.29,1.09
2025-08-10T09:38:25.477975,JD8370R_001,OP_001,41.58426,-93.621615,10.6,83.0,1980,26.89,602.34,103.53,cultivator,Field Cultivation,30,1996,194,loam,flat,160,1,0.06,444.57,1.09
2025-08-10T09:38:28.357975,JD8370R_001,OP_001,41.584303,-93.621813,10.3,68.1,1876,21.4,479.36,82.39,cultivator,Field Cultivation,30,2421,199,loam,flat,160,1,0.06,365.13,1.09
2025-08-10T09:38:31.237975,JD8370R_001,OP_001,41.584279,-93.621956,9.6,56.3,1793,17.23,385.95,66.34,cultivator,Field Cultivation,30,1883,193,loam,flat,160,1,0.05,314.45,1.09
2025-08-10T09:38:34.117975,JD8370R_001,OP_001,41.58428,-93.622117,11.7,75.9,1931,24.69,553.06,95.06,cultivator,Field Cultivation,30,2215,199,loam,flat,160,1,0.07,372.26,1.09
2025-08-10T09:38:36.997975,JD8370R_001,OP_001,41.584298,-93.622352,8.6,56.7,1796,17.09,382.82,65.8,cultivator,Field Cultivation,30,2311,203,loam,flat,160,1,0.05,347.89,1.09
2025-08-10T09:38:39.877975,JD8370R_001,OP_001,41.584271,-93.622506,10.6,72.9,1910,23.23,520.35,89.44,cultivator,Field Cultivation,30,1875,196,loam,flat,160,1,0.06,384.3,1.09
2025-08-10T09:38:42.757975,JD8370R_001,OP_001,41.584295,-93.622673,6.4,58.5,1809,17.12,383.49,65.91,cultivator,Field Cultivation,30,2502,193,loam,flat,160,1,0.04,472.82,1.09
2025-08-10T09:38:45.637975,JD8370R_001,OP_001,41.5843,-93.622849,11.5,67.7,1874,21.67,485.41,83.43,cultivator,Field Cultivation,30,2755,191,loam,flat,160,1,0.07,332.6,1.09
2025-08-10T09:38:48.517975,JD8370R_001,OP_001,41.584257,-93.622984,12.0,82.9,1980,27.43,614.43,105.61,cultivator,Field Cultivation,30,1884,199,loam,flat,160,1,0.07,403.63,1.09
2025-08-10T09:38:51.397975,JD8370R_001,OP_001,41.584278,-93.623188,10.2,73.2,1912,23.15,518.56,89.13,cultivator,Field Cultivation,30,2303,200,loam,flat,160,1,0.06,400.98,1.09
2025-08-10T09:38:54.277975,JD8370R_001,OP_001,41.584285,-93.623347,8.2,83.0,1980,25.8,577.92,99.33,cultivator,Field Cultivation,30,2272,203,loam,flat,160,1,0.05,556.4,1.09
2025-08-10T09:38:57.157975,JD8370R_001,OP_001,41.584262,-93.623521,8.6,65.8,1860,20.08,449.79,77.31,cultivator,Field Cultivation,30,2738,197,loam,flat,160,1,0.05,408.86,1.09
2025-08-10T09:39:00.037975,JD8370R_001,OP_001,41.584288,-93.623697,6.2,63.5,1844,18.76,420.22,72.23,cultivator,Field Cultivation,30,2747,193,loam,flat,160,1,0.04,531.79,1.09
2025-08-10T09:39:02.917975,JD8370R_001,OP_001,41.584297,-93.623853,11.1,72.2,1905,23.13,518.11,89.05,cultivator,Field Cultivation,30,2355,204,loam,flat,160,1,0.06,367.82,1.09
2025-08-10T09:39:05.797975,JD8370R_001,OP_001,41.584264,-93.624029,8.3,59.1,1813,17.77,398.05,68.41,cultivator,Field Cultivation,30,2057,187,loam,flat,160,1,0.05,376.38,1.09
2025-08-10T09:39:08.677975,JD8370R_001,OP_001,41.584275,-93.62422,10.7,60.1,1820,18.81,421.34,72.42,cultivator,Field Cultivation,30,2721,202,loam,flat,160,1,0.06,309.07,1.09
2025-08-10T09:39:11.557975,JD8370R_001,OP_001,41.584257,-93.624392,11.0,61.7,1832,19.42,435.01,74.77,cultivator,Field Cultivation,30,2603,192,loam,flat,160,1,0.06,312.03,1.09
2025-08-10T09:39:14.437975,JD8370R_001,OP_001,41.584283,-93.624585,8.3,69.1,1883,21.09,472.42,81.2,cultivator,Field Cultivation,30,2356,193,loam,flat,160,1,0.05,445.98,1.09
2025-08-10T09:39:17.317975,JD8370R_001,OP_001,41.584285,-93.624741,9.9,68.5,1879,21.4,479.36,82.39,cultivator,Field Cultivation,30,1838,194,loam,flat,160,1,0.06,380.74,1.09
2025-08-10T09:39:20.197975,JD8370R_001,OP_001,41.584281,-93.624905,6.6,64.5,1851,19.01,425.82,73.19,cultivator,Field Cultivation,30,2339,198,loam,flat,160,1,0.04,505.81,1.09
2025-08-10T09:39:23.077975,JD8370R_001,OP_001,41.584247,-93.625104,6.1,78.6,1950,23.77,532.45,91.51,cultivator,Field Cultivation,30,1955,203,loam,flat,160,1,0.03,687.35,1.09
2025-08-10T09:39:25.957975,JD8370R_001,OP_001,41.584287,-93.625261,6.3,77.0,1939,23.13,518.11,89.05,cultivator,Field Cultivation,30,2796,201,loam,flat,160,1,0.04,643.04,1.09
2025-08-10T09:39:28.837975,JD8370R_001,OP_001,41.584298,-93.625465,10.5,72.9,1910,23.17,519.01,89.2,cultivator,Field Cultivation,30,2647,195,loam,flat,160,1,0.06,387.67,1.09
2025-08-10T09:39:31.717975,JD8370R_001,OP_001,41.584299,-93.625632,7.7,64.3,1850,19.29,432.1,74.27,cultivator,Field Cultivation,30,2034,187,loam,flat,160,1,0.04,440.71,1.09
2025-08-10T09:39:34.597975,JD8370R_001,OP_001,41.584298,-93.625748,6.5,79.0,1952,23.73,531.55,91.36,cultivator,Field Cultivation,30,2027,188,loam,flat,160,1,0.04,644.93,1.09
2025-08-10T09:39:37.477975,JD8370R_001,OP_001,41.58427,-93.625951,9.1,82.6,1978,26.07,583.97,100.37,cultivator,Field Cultivation,30,2467,197,loam,flat,160,1,0.05,506.46,1.09
2025-08-10T09:39:40.357975,JD8370R_001,OP_001,41.584296,-93.626138,6.1,59.9,1819,17.66,395.58,67.99,cultivator,Field Cultivation,30,1923,188,loam,flat,160,1,0.03,513.53,1.09
2025-08-10T09:39:43.237975,JD8370R_001,OP_001,41.584265,-93.626303,7.0,63.6,1845,18.85,422.24,72.57,cultivator,Field Cultivation,30,2104,196,loam,flat,160,1,0.04,471.16,1.09
2025-08-10T09:39:46.117975,JD8370R_001,OP_001,41.584316,-93.626475,9.5,64.1,1848,19.78,443.07,76.15,cultivator,Field Cultivation,30,2263,200,loam,flat,160,1,0.05,366.3,1.09
2025-08-10T09:39:48.997975,JD8370R_001,OP_001,41.584269,-93.626641,10.3,77.4,1942,24.71,553.5,95.13,cultivator,Field Cultivation,30,2438,187,loam,flat,160,1,0.06,423.52,1.09
